feature_name,fitness_value
recency_event_name__event_36,1.071681924224619
recency_event_name__event_360,1.3433247700532296
recency_event_name__event_361,0.8742768479032534
recency_event_name__event_362,0.9853197127963056
recency_event_name__event_363,1.092608833071703
recency_event_name__event_364,1.0772004763628804
recency_event_name__event_365,1.0224307280668088
recency_event_name__event_366,0.9787449816708774
recency_event_name__event_367,1.0408299558221228
recency_event_name__event_368,1.0667117725166901
recency_event_name__event_369,1.2558953089361327
recency_event_name__event_37,1.0214229674534572
recency_event_name__event_370,0.9025938944139298
recency_event_name__event_371,1.066104666667122
recency_event_name__event_372,0.998860205445782
recency_event_name__event_373,1.1010015050671786
recency_event_name__event_374,1.1191944871635993
recency_event_name__event_375,1.0132277838128505
recency_event_name__event_376,0.942832117335
recency_event_name__event_377,0.8967451376430223
recency_event_name__event_378,1.026928906418385
recency_event_name__event_379,0.936410032699147
recency_event_name__event_38,0.9456272552769842
recency_event_name__event_380,1.4716190749260885
recency_event_name__event_381,0.9123911382492407
recency_event_name__event_382,0.980376830259563
recency_event_name__event_383,0.5408631458096121
recency_event_name__event_384,1.0054059604795502
recency_event_name__event_385,1.2852815566988063
recency_event_name__event_386,0.9173255959415215
recency_event_name__event_387,1.0321832330039735
recency_event_name__event_388,0.9552926726191799
recency_event_name__event_389,0.8776417419986273
recency_event_name__event_39,1.0360838730182087
recency_event_name__event_390,0.9783194843107862
recency_event_name__event_391,1.0194071571616605
recency_event_name__event_392,1.1935920928526562
recency_event_name__event_393,1.0195457977950313
recency_event_name__event_394,0.865084108728892
recency_event_name__event_395,0.8684218474908098
recency_event_name__event_396,1.100683552224416
recency_event_name__event_397,1.1692924735111723
recency_event_name__event_398,1.0741240216844752
recency_event_name__event_399,1.1622965817052802
recency_event_name__event_4,1.4023172096495091
recency_event_name__event_40,1.0520253494167655
recency_event_name__event_400,0.9036972284108601
recency_event_name__event_401,1.0303562688227303
recency_event_name__event_402,0.9651733556284076
recency_event_name__event_403,1.0633444722685215
recency_event_name__event_404,1.0648528145219585
recency_event_name__event_405,0.9446576552166207
recency_event_name__event_406,1.0767176587332998
recency_event_name__event_407,0.943998555022511
recency_event_name__event_408,1.1405312627314135
recency_event_name__event_409,0.9706349223915759
recency_event_name__event_41,1.0054872179426806
recency_event_name__event_410,1.178201319092939
recency_event_name__event_411,1.343303689937125
recency_event_name__event_412,0.961762540208003
recency_event_name__event_413,1.046470145016421
recency_event_name__event_414,1.4003962970244166
recency_event_name__event_415,0.9659297923222552
recency_event_name__event_416,1.0210496515578338
recency_event_name__event_417,0.9880489298332028
recency_event_name__event_418,0.8866178198173214
recency_event_name__event_419,1.013050918777827
recency_event_name__event_42,1.059718683489175
recency_event_name__event_420,0.987891220333114
recency_event_name__event_421,1.0129878576809939
recency_event_name__event_422,0.993364631292013
recency_event_name__event_423,1.184058173475113
recency_event_name__event_424,0.9893057288233326
recency_event_name__event_425,0.9672473543220578
recency_event_name__event_426,0.9236166970644297
recency_event_name__event_427,0.9765544050532579
recency_event_name__event_428,0.973478951166471
recency_event_name__event_429,0.9738656967830307
recency_event_name__event_43,1.0089457258082861
recency_event_name__event_430,0.9663134704011518
recency_event_name__event_431,0.9746922893432167
recency_event_name__event_432,0.966379005820565
recency_event_name__event_433,1.1207159643826163
recency_event_name__event_434,1.113467139141476
recency_event_name__event_435,1.1653660001380717
recency_event_name__event_436,0.982982794783944
recency_event_name__event_437,0.923324098411751
recency_event_name__event_438,1.0119137900442616
recency_event_name__event_439,1.117782157779
recency_event_name__event_44,1.0610921116657008
recency_event_name__event_440,1.1180617330133156
recency_event_name__event_441,1.100148111997305
recency_event_name__event_442,1.738953528219319
recency_event_name__event_443,1.744646937746923
recency_event_name__event_444,1.4141915534039677
recency_event_name__event_445,1.1310995746568897
recency_event_name__event_446,0.9917530122634388
recency_event_name__event_447,1.2200598162878946
recency_event_name__event_448,0.8089369484504535
recency_event_name__event_449,0.7837738749534162
recency_event_name__event_45,0.9896032103329793
recency_event_name__event_450,0.961771366050173
recency_event_name__event_451,0.798162682741212
recency_event_name__event_452,0.9575139088019908
recency_event_name__event_453,0.8593612642056909
recency_event_name__event_454,1.0127805268391084
recency_event_name__event_455,1.016178985530917
recency_event_name__event_456,1.346314221844231
recency_event_name__event_457,0.9807489281520623
recency_event_name__event_458,1.0343974465526127
recency_event_name__event_459,1.0983126071328515
recency_event_name__event_46,1.1521756840116706
recency_event_name__event_460,1.1543869453272333
recency_event_name__event_461,1.1617616553152421
recency_event_name__event_462,1.0413535887602532
recency_event_name__event_463,0.9482596444867534
recency_event_name__event_464,0.9918765299949371
recency_event_name__event_465,0.7786090805706349
recency_event_name__event_466,1.1032024554375108
recency_event_name__event_467,0.9944743864185487
recency_event_name__event_468,0.9805695235053851
recency_event_name__event_469,1.431239856804525
recency_event_name__event_47,1.0843723264280525
recency_event_name__event_470,1.0333121481693612
recency_event_name__event_471,0.9333509214612575
recency_event_name__event_472,1.1541677739628298
recency_event_name__event_473,1.077582131541255
recency_event_name__event_474,0.982481711407555
recency_event_name__event_475,1.0491414043602985
recency_event_name__event_476,1.064490422344545
recency_event_name__event_477,1.0960929456267612
recency_event_name__event_478,1.861908360590499
recency_event_name__event_479,0.9807969382067272
recency_event_name__event_48,1.0093247111503207
recency_event_name__event_480,1.1241088772743724
recency_event_name__event_481,1.0456762431060784
recency_event_name__event_482,0.9979517166757719
recency_event_name__event_483,1.0682980188050026
recency_event_name__event_484,1.161893091465766
recency_event_name__event_485,1.0022168272084522
recency_event_name__event_486,1.199436464013075
recency_event_name__event_487,1.0530025307262147
recency_event_name__event_488,1.0623518317536138
recency_event_name__event_489,0.8973300170555348
recency_event_name__event_49,1.1100506448856502
recency_event_name__event_490,1.1234380686973726
recency_event_name__event_491,1.0065976155456218
recency_event_name__event_492,0.9829697999577359
recency_event_name__event_493,0.8836886873114411
recency_event_name__event_494,1.0292080509110317
recency_event_name__event_495,1.0014497489294594
recency_event_name__event_496,0.9215459461119043
recency_event_name__event_497,0.8472526262547743
recency_event_name__event_498,1.0343228476644517
recency_event_name__event_499,1.0174189550745696
recency_event_name__event_5,1.0838491269139188
recency_event_name__event_50,1.1572929086202581
recency_event_name__event_500,1.3807376447240696
recency_event_name__event_501,1.3309984133735586
recency_event_name__event_502,1.1161324018541972
recency_event_name__event_503,0.7354786672761185
recency_event_name__event_504,0.99383473416611
recency_event_name__event_505,0.9972332862072689
recency_event_name__event_506,1.0683930879200034
recency_event_name__event_507,0.9509503342210295
recency_event_name__event_508,1.1294837329263678
recency_event_name__event_509,1.554318697453398
recency_event_name__event_51,0.6460161826064569
recency_event_name__event_510,1.1967261651312118
recency_event_name__event_511,1.0365467978904785
recency_event_name__event_512,1.0551864371421793
recency_event_name__event_513,1.1793001345096983
recency_event_name__event_514,1.1068894327150824
recency_event_name__event_515,0.9948427600939248
recency_event_name__event_516,1.0775501596844164
recency_event_name__event_517,1.1530982850547657
recency_event_name__event_518,0.8429594068801228
recency_event_name__event_519,1.0918395486867765
recency_event_name__event_52,0.9374922365890971
recency_event_name__event_520,1.1845180738480219
recency_event_name__event_53,1.067177289449327
recency_event_name__event_54,1.1484048596730332
recency_event_name__event_55,0.97560182728391
recency_event_name__event_56,0.7598503410322711
recency_event_name__event_57,1.2122354884097781
recency_event_name__event_58,1.0733088354264586
recency_event_name__event_59,0.9733447846030278
recency_event_name__event_6,0.8824420451219038
recency_event_name__event_60,1.123685837560489
recency_event_name__event_61,1.027500011452573
recency_event_name__event_62,1.1294760753879183
recency_event_name__event_63,1.2436329536740265
recency_event_name__event_64,1.1506207912066084
recency_event_name__event_65,1.156383174347699
recency_event_name__event_66,0.5801987275215443
recency_event_name__event_67,0.8998882914893535
recency_event_name__event_68,0.9336965623267522
recency_event_name__event_69,0.849017806701219
recency_event_name__event_7,1.0091971518913143
recency_event_name__event_70,1.0391798412255364
recency_event_name__event_71,1.0773316528200263
recency_event_name__event_72,1.101893141789055
recency_event_name__event_73,1.2588609395887438
recency_event_name__event_74,1.0178837327265815
recency_event_name__event_75,1.1506981207169653
recency_event_name__event_76,1.0988338995826044
recency_event_name__event_77,0.9373878551277472
recency_event_name__event_78,1.0275168171995674
recency_event_name__event_79,0.8885961037756578
recency_event_name__event_8,1.0309828539826853
recency_event_name__event_80,1.153910788435458
recency_event_name__event_81,1.1927021869154653
recency_event_name__event_82,1.0000501290011579
recency_event_name__event_83,1.6729988962033666
recency_event_name__event_84,1.041193057990469
recency_event_name__event_85,1.1728299951042012
recency_event_name__event_86,1.0028694862484893
recency_event_name__event_87,0.9133399141384136
recency_event_name__event_88,1.073104228557692
recency_event_name__event_89,0.9748452167194144
recency_event_name__event_9,1.4776575053019467
recency_event_name__event_90,1.0908825481486768
recency_event_name__event_91,1.279576830001816
recency_event_name__event_92,1.1266227479334578
recency_event_name__event_93,1.389703389099878
recency_event_name__event_94,1.2422385901104136
recency_event_name__event_95,1.0219118567969048
recency_event_name__event_96,0.9913518343922687
recency_event_name__event_97,0.966004867069459
recency_event_name__event_98,1.0592207837225698
recency_event_name__event_99,1.011175360584467
recency_specialty__spec_1,0.8491297514618298
recency_specialty__spec_10,1.009227283493199
recency_specialty__spec_100,9999999999.0
recency_specialty__spec_101,0.9258931659887975
recency_specialty__spec_102,0.9395490800471302
recency_specialty__spec_103,1.5834720357667946
recency_specialty__spec_104,1.0980799175190163
recency_specialty__spec_105,0.7876610431013066
recency_specialty__spec_106,1.0
recency_specialty__spec_107,8.41399850216542
recency_specialty__spec_108,1.0
recency_specialty__spec_109,1.780142949244663
recency_specialty__spec_11,1.0272226288560597
recency_specialty__spec_110,0.9760605913086522
recency_specialty__spec_111,9999999999.0
recency_specialty__spec_112,0.8211614686463742
recency_specialty__spec_113,0.9038846019168589
recency_specialty__spec_114,1.2556244503197127
recency_specialty__spec_115,0.7992660305488855
recency_specialty__spec_116,0.944570506998803
recency_specialty__spec_117,1.0
recency_specialty__spec_118,1.1603594085952258
recency_specialty__spec_119,1.0
recency_specialty__spec_12,0.9778134393364464
recency_specialty__spec_120,1.0
recency_specialty__spec_121,178.48006644518273
recency_specialty__spec_122,0.9828695114159504
recency_specialty__spec_123,1.0
recency_specialty__spec_125,1.0
recency_specialty__spec_126,1.0
recency_specialty__spec_127,1.5568488289181994
recency_specialty__spec_128,1.0
recency_specialty__spec_13,0.9832056653039685
recency_specialty__spec_130,1.2757510249795263
recency_specialty__spec_131,0.963878458077554
recency_specialty__spec_132,1.0
recency_specialty__spec_133,1.0
recency_specialty__spec_134,1.0
recency_specialty__spec_135,1.0
recency_specialty__spec_136,1.8023786326874542
recency_specialty__spec_138,1.0
recency_specialty__spec_139,9999999999.0
recency_specialty__spec_14,1.2477811774250276
recency_specialty__spec_140,9999999999.0
recency_specialty__spec_141,1.0
recency_specialty__spec_142,1.0
recency_specialty__spec_143,1.0
recency_specialty__spec_144,1.0
recency_specialty__spec_145,1.0006595670290104
recency_specialty__spec_146,6.965654515007745
recency_specialty__spec_147,0.5379476906924183
recency_specialty__spec_148,1.0
recency_specialty__spec_149,0.5691567267175697
recency_specialty__spec_15,1.234687841164951
recency_specialty__spec_150,1.0
recency_specialty__spec_151,0.8845462865840754
recency_specialty__spec_152,1.326538641409766
recency_specialty__spec_153,0.37320501893511593
recency_specialty__spec_154,1.0
recency_specialty__spec_155,1.0
recency_specialty__spec_156,0.7271689195656978
recency_specialty__spec_157,1.0
recency_specialty__spec_158,9999999999.0
recency_specialty__spec_159,1.0
recency_specialty__spec_16,1.0135832370894324
recency_specialty__spec_160,1.0
recency_specialty__spec_161,1.0
recency_specialty__spec_162,1.0
recency_specialty__spec_163,1.0
recency_specialty__spec_164,1.0
recency_specialty__spec_165,3.6361114769478617
recency_specialty__spec_166,9999999999.0
recency_specialty__spec_167,0.9655266414458689
recency_specialty__spec_168,9999999999.0
recency_specialty__spec_169,1.0
recency_specialty__spec_17,1.2842212370319297
recency_specialty__spec_170,1.0
recency_specialty__spec_171,1.0
recency_specialty__spec_172,1.0
recency_specialty__spec_173,9999999999.0
recency_specialty__spec_174,1.0
recency_specialty__spec_175,1.0
recency_specialty__spec_176,1.0
recency_specialty__spec_177,1.0
recency_specialty__spec_178,0.6672652188201459
recency_specialty__spec_179,0.42706964712268014
recency_specialty__spec_18,0.9948091168443751
recency_specialty__spec_180,1.2421278007607712
recency_specialty__spec_181,1.0
recency_specialty__spec_182,1.179275858459551
recency_specialty__spec_183,9999999999.0
recency_specialty__spec_184,1.0
recency_specialty__spec_185,3.9704720829639926
recency_specialty__spec_186,1.0
recency_specialty__spec_187,9999999999.0
recency_specialty__spec_188,1.0
recency_specialty__spec_189,39.09026354257781
recency_specialty__spec_19,0.9730233237738698
recency_specialty__spec_190,1.0
recency_specialty__spec_191,1.0
recency_specialty__spec_192,0.5062017839099258
recency_specialty__spec_193,1.0
recency_specialty__spec_194,9999999999.0
recency_specialty__spec_195,1.0
recency_specialty__spec_196,1.0
recency_specialty__spec_197,1.0
recency_specialty__spec_2,0.8789145002201366
recency_specialty__spec_20,0.8672882058811135
recency_specialty__spec_200,9999999999.0
recency_specialty__spec_201,9999999999.0
recency_specialty__spec_202,9999999999.0
recency_specialty__spec_203,1.0
recency_specialty__spec_204,9999999999.0
recency_specialty__spec_205,1.0
recency_specialty__spec_206,1.0
recency_specialty__spec_207,1.0
recency_specialty__spec_208,1.0
recency_specialty__spec_209,9999999999.0
recency_specialty__spec_21,1.178685681605069
recency_specialty__spec_210,1.0
recency_specialty__spec_211,1.0
recency_specialty__spec_213,9999999999.0
recency_specialty__spec_214,9999999999.0
recency_specialty__spec_215,9999999999.0
recency_specialty__spec_216,1.0
recency_specialty__spec_217,9999999999.0
recency_specialty__spec_218,9999999999.0
recency_specialty__spec_219,1.0
recency_specialty__spec_22,1.1033268028938201
recency_specialty__spec_221,1.0
recency_specialty__spec_222,1.0
recency_specialty__spec_223,9999999999.0
recency_specialty__spec_225,9999999999.0
recency_specialty__spec_226,1.0
recency_specialty__spec_227,9999999999.0
recency_specialty__spec_228,9999999999.0
recency_specialty__spec_23,1.041295972777304
recency_specialty__spec_230,9999999999.0
recency_specialty__spec_231,9999999999.0
recency_specialty__spec_232,9999999999.0
recency_specialty__spec_233,9999999999.0
recency_specialty__spec_234,9999999999.0
recency_specialty__spec_238,9999999999.0
recency_specialty__spec_239,9999999999.0
recency_specialty__spec_24,0.9809255026802526
recency_specialty__spec_241,9999999999.0
recency_specialty__spec_242,9999999999.0
recency_specialty__spec_25,1.0191616213939896
recency_specialty__spec_26,0.9254316389843782
recency_specialty__spec_27,0.9885575772236693
recency_specialty__spec_28,1.0486599963066756
recency_specialty__spec_29,0.842797277340425
recency_specialty__spec_3,1.0285287659336126
recency_specialty__spec_30,1.0297506491349824
recency_specialty__spec_31,0.8850713072013593
recency_specialty__spec_32,0.9709291105059467
recency_specialty__spec_33,1.1278675448319802
recency_specialty__spec_34,0.994395120153649
recency_specialty__spec_35,1.3501970876728075
recency_specialty__spec_36,1.159186951574835
recency_specialty__spec_37,1.4816457941940877
recency_specialty__spec_38,0.891958158659474
recency_specialty__spec_39,0.9337498676815448
recency_specialty__spec_4,0.893225076444779
recency_specialty__spec_40,0.8716987793586647
recency_specialty__spec_41,1.0998319494425595
recency_specialty__spec_42,1.0054066843378688
recency_specialty__spec_43,0.9805618994582666
recency_specialty__spec_44,1.3777366589629476
recency_specialty__spec_45,0.9516661723282747
recency_specialty__spec_46,0.6510954958623167
recency_specialty__spec_47,0.936173797662679
recency_specialty__spec_48,0.9686386199809395
recency_specialty__spec_49,1.0393274539489183
recency_specialty__spec_5,1.0276541714778948
recency_specialty__spec_50,1.0093888729277167
recency_specialty__spec_51,0.9565636578888864
recency_specialty__spec_52,1.0175772954535625
recency_specialty__spec_53,1.0626150254850835
recency_specialty__spec_54,1.366699956453226
recency_specialty__spec_55,1.1010618454347108
recency_specialty__spec_56,0.9698514539325773
recency_specialty__spec_57,1.0409247402032673
recency_specialty__spec_58,1.2182872942389957
recency_specialty__spec_59,0.9345501945314898
recency_specialty__spec_6,1.0001970802643971
recency_specialty__spec_60,0.7837255722825601
recency_specialty__spec_61,1.0900559307852031
recency_specialty__spec_62,0.9291523651102774
recency_specialty__spec_63,1.0431407144028808
recency_specialty__spec_64,1.0821664183745976
recency_specialty__spec_65,1.2641910901460673
recency_specialty__spec_66,0.9321944462509542
